AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;COD_ENSE;COD_ENSE2;COD_ENSE3;COD_GRADO;COD_GRADO2;LET_CUR;COD_JOR;COD_TIP_CUR;COD_DES_CUR;MRUN;GEN_ALU;FEC_NAC_ALU;EDAD_ALU;COD_REG_ALU;COD_COM_ALU;NOM_COM_ALU;COD_SEC;COD_ESPE;COD_RAMA;COD_MEN;ENS
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;20842245;1;200507;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;21272208;1;200501;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;21513645;1;200301;18;1;1405;PICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;22552494;1;200301;18;4;4303;MONTE PATRIA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;23135890;1;200601;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;23332871;2;200408;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;23397424;1;200603;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;24492750;1;200602;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;24579077;1;200406;17;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;25516427;1;200407;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;25592967;1;200508;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;25827746;1;200506;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;25961407;2;200506;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;26075062;1;200507;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;26265491;2;200506;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;26286408;1;200602;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;B;1;0;0;1560107;2;200411;16;15;15101;ARICA;0;0;0;0;6
